label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41
J,0.8747406005859375,0.6134952306747437,0.8213423490524292,0.6115394234657288,0.7772690057754517,0.6044398546218872,0.7446209788322449,0.62465500831604,0.723408043384552,0.6492405533790588,0.8174420595169067,0.4594847559928894,0.7752744555473328,0.5572660565376282,0.7853831052780151,0.583105206489563,0.798558235168457,0.5702968835830688,0.8675234913825989,0.466322660446167,0.8233168721199036,0.5726456642150879,0.8222149610519409,0.5889246463775635,0.8262396454811096,0.5743590593338013,0.9050961136817932,0.4994131326675415,0.8659725189208984,0.6037226915359497,0.8619474172592163,0.6163036227226257,0.8666751384735107,0.6054310202598572,0.9302580952644348,0.5428500771522522,0.8988333940505981,0.6307049989700317,0.8800823092460632,0.6789060831069946,0.8686213493347168,0.7051308751106262
K,0.8277089595794678,0.861700177192688,0.7845950722694397,0.8014962673187256,0.7708218097686768,0.7128667831420898,0.7801861763000488,0.6283460855484009,0.7883001565933228,0.5583282709121704,0.7649602890014648,0.6497098803520203,0.757438063621521,0.5557059049606323,0.7530393600463867,0.49723806977272034,0.7524624466896057,0.4442947804927826,0.8062770366668701,0.6549170613288879,0.8255721926689148,0.5496634840965271,0.8427278995513916,0.47608816623687744,0.861737847328186,0.4180126488208771,0.8433824181556702,0.6815140843391418,0.8607815504074097,0.6542366743087769,0.8406494855880737,0.7196856141090393,0.8267584443092346,0.770656168460846,0.8730792999267578,0.7120704054832458,0.8774855136871338,0.6966613531112671,0.8627722859382629,0.7461056709289551,0.8496514558792114,0.7842040657997131
K,0.838773787021637,0.8534187078475952,0.7951691746711731,0.7888894081115723,0.7869101166725159,0.697016179561615,0.8061220645904541,0.6163145899772644,0.8166645765304565,0.5526121258735657,0.786536455154419,0.6472024321556091,0.7857835292816162,0.5560053586959839,0.7883646488189697,0.5007784366607666,0.7950589060783386,0.4504530131816864,0.8268652558326721,0.6558613777160645,0.8546799421310425,0.5565643310546875,0.8792545795440674,0.4892714321613312,0.9048048257827759,0.43487873673439026,0.8635556101799011,0.6838470101356506,0.8816680908203125,0.6570912003517151,0.8591251969337463,0.7216477394104004,0.8431047797203064,0.7713027000427246,0.894432544708252,0.7170785069465637,0.9009274244308472,0.696256160736084,0.8847894668579102,0.741419792175293,0.870825469493866,0.7766261100769043
K,0.8299275040626526,0.8533955812454224,0.7867493033409119,0.7906754612922668,0.7759458422660828,0.7017773985862732,0.7915857434272766,0.6207261085510254,0.80400151014328,0.5566418170928955,0.7783262729644775,0.6537055373191833,0.7726600766181946,0.5617237091064453,0.7715320587158203,0.5044980049133301,0.7743944525718689,0.45243915915489197,0.8182745575904846,0.6604056358337402,0.8397741317749023,0.5562444925308228,0.8592705726623535,0.48450610041618347,0.880119800567627,0.425140380859375,0.8551951050758362,0.6860496997833252,0.8671976327896118,0.6541135907173157,0.8437151312828064,0.7177103757858276,0.82806396484375,0.7675663828849792,0.8864622116088867,0.7184013724327087,0.8870125412940979,0.6945493221282959,0.8683585524559021,0.7399813532829285,0.8531583547592163,0.7768546938896179
K,0.8242206573486328,0.83759605884552,0.7740179896354675,0.7804546356201172,0.7599173784255981,0.6914559006690979,0.775532603263855,0.6140717267990112,0.7845650315284729,0.5548434257507324,0.7737830281257629,0.645442545413971,0.7495642900466919,0.5640000104904175,0.7339738607406616,0.5107353329658508,0.7238286137580872,0.4629759192466736,0.8147141933441162,0.6453140377998352,0.8208203911781311,0.5445312261581421,0.8298349976539612,0.47483891248703003,0.8419336080551147,0.41788163781166077,0.8528851270675659,0.6648476719856262,0.8342084884643555,0.6407983303070068,0.8118554353713989,0.7052392959594727,0.8010511994361877,0.7535244822502136,0.8860480785369873,0.6925704479217529,0.8578927516937256,0.6765395998954773,0.8368644118309021,0.7274803519248962,0.8252849578857422,0.7671567797660828
K,0.8386024832725525,0.8442847728729248,0.7939637899398804,0.7812167406082153,0.777546226978302,0.6935798525810242,0.7850995063781738,0.6113288998603821,0.7958065867424011,0.5467246174812317,0.7757422924041748,0.6490803956985474,0.7681902050971985,0.5554134845733643,0.7657183408737183,0.4977647066116333,0.7673191428184509,0.445605993270874,0.815406322479248,0.6536325812339783,0.8293154239654541,0.5510698556900024,0.843498706817627,0.4804461598396301,0.8599875569343567,0.42265769839286804,0.8526473045349121,0.6760798692703247,0.8659189939498901,0.6398756504058838,0.8465508818626404,0.7030258178710938,0.8331705331802368,0.7544410228729248,0.8843372464179993,0.703432023525238,0.887577474117279,0.6799789071083069,0.8727933764457703,0.7262548208236694,0.8599903583526611,0.7649934887886047
K,0.1516186147928238,0.8316365480422974,0.19721893966197968,0.7842609286308289,0.22325894236564636,0.6992322206497192,0.22492223978042603,0.618323564529419,0.23045307397842407,0.5588659644126892,0.23074665665626526,0.6586934328079224,0.2544744908809662,0.5779096484184265,0.2647489905357361,0.5223934650421143,0.27224892377853394,0.4720953106880188,0.19347846508026123,0.6536076664924622,0.19199469685554504,0.5614216327667236,0.1821628361940384,0.4947012662887573,0.1730796843767166,0.4385610520839691,0.15728449821472168,0.6679086685180664,0.1430533528327942,0.6271163821220398,0.14548194408416748,0.6949396729469299,0.15177059173583984,0.7435284852981567,0.12455565482378006,0.6910164952278137,0.11584322154521942,0.6632861495018005,0.12172557413578033,0.7108350396156311,0.13035424053668976,0.7443504929542542
K,0.14472633600234985,0.8143072128295898,0.18211793899536133,0.7652060389518738,0.20658794045448303,0.6895356178283691,0.21066521108150482,0.6148115396499634,0.2121019810438156,0.5588943958282471,0.2280377447605133,0.6519717574119568,0.24500279128551483,0.572168231010437,0.24802285432815552,0.5153337717056274,0.24888667464256287,0.4657873809337616,0.1925209015607834,0.6451819539070129,0.18731589615345,0.5501962900161743,0.17454269528388977,0.48640936613082886,0.162577286362648,0.4344838857650757,0.15780656039714813,0.65761798620224,0.1353064775466919,0.6195423603057861,0.13564541935920715,0.6803637742996216,0.1426551789045334,0.7243474721908569,0.1267479509115219,0.6790144443511963,0.11377495527267456,0.6590299010276794,0.11665423214435577,0.7064025402069092,0.12529650330543518,0.7412256598472595
K,0.14140306413173676,0.8082817792892456,0.18144196271896362,0.7636074423789978,0.22113840281963348,0.7010616064071655,0.2389659881591797,0.6319324374198914,0.25045305490493774,0.5746984481811523,0.2526744306087494,0.6800928115844727,0.2770819664001465,0.6020088791847229,0.2870984673500061,0.5457607507705688,0.29452449083328247,0.49664732813835144,0.22256246209144592,0.6638097763061523,0.235361710190773,0.5712133646011353,0.23717452585697174,0.5036883354187012,0.23795835673809052,0.4480237662792206,0.19001127779483795,0.6605067253112793,0.17293819785118103,0.6112358570098877,0.1563252955675125,0.6665273308753967,0.15157999098300934,0.7100234031677246,0.16043928265571594,0.665117084980011,0.14790725708007812,0.6385772824287415,0.1368250697851181,0.6813454031944275,0.135931134223938,0.7155102491378784
K,0.15281574428081512,0.8345888257026672,0.21193033456802368,0.8014612793922424,0.2465742975473404,0.7137249112129211,0.24658608436584473,0.6349651217460632,0.2558697760105133,0.5802477598190308,0.2419232279062271,0.6719162464141846,0.28218674659729004,0.6062313914299011,0.30673766136169434,0.5625092387199402,0.327717125415802,0.524642288684845,0.20592650771141052,0.6607109904289246,0.22780385613441467,0.5743241906166077,0.23966267704963684,0.5094442963600159,0.24849465489387512,0.45686423778533936,0.16793256998062134,0.6649078130722046,0.19131949543952942,0.6294223070144653,0.1875583976507187,0.7037811279296875,0.18157422542572021,0.7565030455589294,0.13124583661556244,0.6800857782363892,0.15951620042324066,0.6589723825454712,0.16137516498565674,0.7175430059432983,0.15601401031017303,0.7583534717559814
L,0.872987687587738,0.8074864149093628,0.8153070211410522,0.7843064069747925,0.7557662725448608,0.7283663749694824,0.7071139216423035,0.6840503215789795,0.6705355048179626,0.6511140465736389,0.803480863571167,0.6161465644836426,0.792879581451416,0.5148788690567017,0.7892818450927734,0.45617133378982544,0.7881473898887634,0.40297770500183105,0.845024585723877,0.6202855706214905,0.849298894405365,0.5870349407196045,0.8484096527099609,0.6661105155944824,0.8478161096572876,0.7150443196296692,0.8842381834983826,0.636445939540863,0.8884444832801819,0.6157370805740356,0.879601776599884,0.6901224255561829,0.8730356693267822,0.7302795052528381,0.9198828339576721,0.6603134870529175,0.9229289889335632,0.6279849410057068,0.9099156856536865,0.6828988194465637,0.9012334942817688,0.7167750597000122
L,0.8708638548851013,0.8054023385047913,0.8126040101051331,0.7817590236663818,0.7534481287002563,0.7250848412513733,0.7064024806022644,0.6798946857452393,0.6712186336517334,0.647671103477478,0.8035333752632141,0.6163954138755798,0.791547954082489,0.5158400535583496,0.7866941690444946,0.45671409368515015,0.7844298481941223,0.4039265513420105,0.8439913988113403,0.6204378008842468,0.8436307907104492,0.5871642827987671,0.8452417850494385,0.6657934784889221,0.8478949666023254,0.7153008580207825,0.8831358551979065,0.6368409395217896,0.8831614851951599,0.6182529926300049,0.8764860033988953,0.6908326148986816,0.872547447681427,0.7311611771583557,0.9191714525222778,0.6609373092651367,0.9200822114944458,0.6292595267295837,0.907019853591919,0.6815361380577087,0.8998103141784668,0.714497983455658
L,0.8782690167427063,0.8046236038208008,0.8196052312850952,0.7795242071151733,0.7607701420783997,0.7185478210449219,0.7178571820259094,0.6743185520172119,0.6849949359893799,0.644105076789856,0.8133960366249084,0.6134138703346252,0.7962613105773926,0.5153341293334961,0.7893062829971313,0.4567977786064148,0.7848892211914062,0.40593987703323364,0.8539766669273376,0.6142865419387817,0.8390762209892273,0.5848349332809448,0.8396958708763123,0.6647182106971741,0.8458552360534668,0.7168959975242615,0.8936184048652649,0.6285035014152527,0.8776825070381165,0.6144532561302185,0.8713706731796265,0.6900520920753479,0.8726811408996582,0.7305496335029602,0.9332031607627869,0.6506922841072083,0.9182660579681396,0.6253145933151245,0.9036957025527954,0.679131269454956,0.900564968585968,0.7096206545829773
L,0.8879743814468384,0.8032327890396118,0.8332146406173706,0.7758115530014038,0.776252806186676,0.7185150384902954,0.7293819189071655,0.6718015074729919,0.6926983594894409,0.6358392238616943,0.821138322353363,0.6027148962020874,0.8145474791526794,0.5035040378570557,0.8136446475982666,0.4461780786514282,0.8147104978561401,0.39517393708229065,0.8619546294212341,0.6085537672042847,0.8813806772232056,0.5780914425849915,0.8783875107765198,0.6527234315872192,0.8700439929962158,0.7053091526031494,0.8998810648918152,0.6266657710075378,0.9156398773193359,0.6133633255958557,0.9051889777183533,0.682394802570343,0.8925973773002625,0.725374162197113,0.9332282543182373,0.6525259613990784,0.9466949701309204,0.6273698806762695,0.932017982006073,0.6779855489730835,0.9160871505737305,0.7134365439414978
L,0.16038084030151367,0.7855205535888672,0.21219705045223236,0.7602452635765076,0.2614908516407013,0.6952434778213501,0.2973778545856476,0.6389851570129395,0.3315817713737488,0.6046056747436523,0.2217508852481842,0.6025041341781616,0.22931160032749176,0.5149754285812378,0.2294020801782608,0.4606761038303375,0.22789976000785828,0.4142214059829712,0.18485042452812195,0.6029270887374878,0.1803380697965622,0.5862385034561157,0.18084193766117096,0.6584397554397583,0.18282046914100647,0.7048482894897461,0.1498803198337555,0.614531934261322,0.14374998211860657,0.604317843914032,0.1537819504737854,0.6719468832015991,0.16269080340862274,0.7128976583480835,0.11665075272321701,0.6317622661590576,0.11492463946342468,0.6115537285804749,0.1272643804550171,0.6623889803886414,0.13704818487167358,0.6959503293037415
L,0.17869901657104492,0.7808937430381775,0.2224261611700058,0.7560376524925232,0.25967836380004883,0.6954969167709351,0.29142409563064575,0.6360495686531067,0.3276948034763336,0.6009707450866699,0.2352629005908966,0.608574390411377,0.23318199813365936,0.5194634199142456,0.2262311726808548,0.46391570568084717,0.21769824624061584,0.4164402186870575,0.20567022264003754,0.6127421855926514,0.16661664843559265,0.5911051034927368,0.1664065271615982,0.6561617255210876,0.17683997750282288,0.6980758905410767,0.17758075892925262,0.6238038539886475,0.14290505647659302,0.6133928894996643,0.15243329107761383,0.6722767949104309,0.16874459385871887,0.7068698406219482,0.15244978666305542,0.6386661529541016,0.12808337807655334,0.6243759989738464,0.13571098446846008,0.6696765422821045,0.15227791666984558,0.6984850764274597
L,0.1639334261417389,0.7870450019836426,0.22016729414463043,0.7620681524276733,0.27029481530189514,0.6892185807228088,0.3032267689704895,0.6321534514427185,0.33558791875839233,0.5989610552787781,0.22672466933727264,0.604589581489563,0.23934471607208252,0.5224798917770386,0.24098201096057892,0.47203749418258667,0.24108371138572693,0.4291931390762329,0.18729858100414276,0.6067098379135132,0.1942061483860016,0.590981125831604,0.19679470360279083,0.661714494228363,0.1985730528831482,0.7106267809867859,0.15079277753829956,0.6206175088882446,0.15630869567394257,0.6122397184371948,0.1667635440826416,0.6797776818275452,0.17475777864456177,0.7228175401687622,0.11600330471992493,0.6404688358306885,0.12223394960165024,0.6198722124099731,0.13363203406333923,0.6620232462882996,0.14156684279441833,0.6907237768173218
L,0.16493305563926697,0.7840032577514648,0.22048036754131317,0.7578563094139099,0.26928818225860596,0.6867537498474121,0.29968467354774475,0.6318022012710571,0.3290742039680481,0.5987088084220886,0.22722077369689941,0.5979105830192566,0.24319389462471008,0.5202670097351074,0.2488127052783966,0.4688405990600586,0.2524024546146393,0.4252015948295593,0.18452583253383636,0.5924241542816162,0.20572055876255035,0.5972270965576172,0.2076350599527359,0.6667159199714661,0.20430272817611694,0.7146586179733276,0.1464727222919464,0.6056310534477234,0.16873908042907715,0.6193554401397705,0.1771153211593628,0.6872926950454712,0.1803591549396515,0.7306691408157349,0.11094947904348373,0.6286484599113464,0.13187891244888306,0.6242600083351135,0.14546158909797668,0.6688639521598816,0.15220880508422852,0.6998806595802307
L,0.17128652334213257,0.7851764559745789,0.2259054183959961,0.7633343935012817,0.27615079283714294,0.6972754001617432,0.31209662556648254,0.6429809331893921,0.34549322724342346,0.6100788116455078,0.23689456284046173,0.6124346852302551,0.24748067557811737,0.5262262225151062,0.24871233105659485,0.4735034704208374,0.24730584025382996,0.4289553761482239,0.19836951792240143,0.6155232191085815,0.20090524852275848,0.5905491709709167,0.20025810599327087,0.6616857051849365,0.20020733773708344,0.7091636657714844,0.1618545800447464,0.6272568702697754,0.16269659996032715,0.607823371887207,0.17046710848808289,0.6757662892341614,0.17648008465766907,0.7186723947525024,0.12654724717140198,0.6436996459960938,0.13180427253246307,0.6142721772193909,0.14301373064517975,0.661520779132843,0.15028640627861023,0.6951607465744019
M,0.7756101489067078,0.7324478626251221,0.7196515202522278,0.7264629602432251,0.6684706211090088,0.6810234785079956,0.6615229249000549,0.6221268177032471,0.6836487054824829,0.5823915004730225,0.6880399584770203,0.5893102884292603,0.6874260306358337,0.5400621891021729,0.7003291249275208,0.5986025929450989,0.7019792199134827,0.6232832074165344,0.7267397046089172,0.5811518430709839,0.7257726192474365,0.5269806981086731,0.7352744340896606,0.6023541688919067,0.7305884957313538,0.6186947226524353,0.7629956603050232,0.5797504782676697,0.7666776776313782,0.5379523038864136,0.7684630751609802,0.6095702648162842,0.7595890164375305,0.6242640018463135,0.7987588047981262,0.5857654809951782,0.7998740077018738,0.5518753528594971,0.799409031867981,0.6023659706115723,0.793205976486206,0.6193171143531799
M,0.8888021111488342,0.6962780356407166,0.8332943320274353,0.6880402565002441,0.7844054102897644,0.6423303484916687,0.7804978489875793,0.5800106525421143,0.8013046383857727,0.5396031141281128,0.7978614568710327,0.5578479766845703,0.8034427762031555,0.5103247761726379,0.8174999356269836,0.5618894100189209,0.8192921876907349,0.5905474424362183,0.8357070088386536,0.548107385635376,0.8402531743049622,0.49699753522872925,0.8518174290657043,0.5651200413703918,0.8471105098724365,0.5899535417556763,0.8704007863998413,0.5468420386314392,0.8786748647689819,0.5082083344459534,0.8825940489768982,0.5727819204330444,0.8731244206428528,0.5956628918647766,0.9033802151679993,0.5546315908432007,0.9082350730895996,0.5220030546188354,0.9091074466705322,0.5668907761573792,0.9013651013374329,0.5870872139930725
M,0.8305467367172241,0.7230880856513977,0.7734683752059937,0.7284154295921326,0.7127355337142944,0.6815457940101624,0.7076880931854248,0.6223968863487244,0.7432466745376587,0.600823163986206,0.7348626255989075,0.5934130549430847,0.7108638286590576,0.5556426048278809,0.7282929420471191,0.6149253845214844,0.7399376034736633,0.6324485540390015,0.770918071269989,0.5808512568473816,0.7443419098854065,0.5451326966285706,0.760847806930542,0.6193615794181824,0.7720044851303101,0.6267778873443604,0.8056840896606445,0.5756093263626099,0.7834007740020752,0.5530660152435303,0.7954469323158264,0.6250799894332886,0.8063632845878601,0.6299458146095276,0.8436751961708069,0.573307454586029,0.8203907608985901,0.5555614829063416,0.8229780793190002,0.6078292727470398,0.8317411541938782,0.6175309419631958
M,0.8407895565032959,0.7155209183692932,0.7841509580612183,0.7173062562942505,0.7283336520195007,0.6754752993583679,0.7201079726219177,0.6196715831756592,0.7476353049278259,0.5903859734535217,0.7509453296661377,0.5905097723007202,0.7383700013160706,0.5425790548324585,0.7520424127578735,0.5996823906898499,0.7584341764450073,0.6217340230941772,0.7878048419952393,0.5822772979736328,0.7735986709594727,0.5323531627655029,0.7856647372245789,0.6044602394104004,0.7881600856781006,0.6151940822601318,0.8219817280769348,0.5777315497398376,0.8126710653305054,0.5411292314529419,0.8181470632553101,0.6103662848472595,0.8181132674217224,0.618577778339386,0.8574367761611938,0.5761740207672119,0.8482906222343445,0.5489166975021362,0.8484445214271545,0.5984559655189514,0.8501806855201721,0.6110302209854126
M,0.15972593426704407,0.6616235971450806,0.21483005583286285,0.6597636342048645,0.2726268768310547,0.5989860892295837,0.2867297828197479,0.5275798439979553,0.2614414095878601,0.49325698614120483,0.2494524121284485,0.5183253288269043,0.25394102931022644,0.4650483727455139,0.24028249084949493,0.5242273807525635,0.23704472184181213,0.5485751032829285,0.21163888275623322,0.5071126222610474,0.21537338197231293,0.4573207199573517,0.207957461476326,0.5272798538208008,0.20722796022891998,0.539323627948761,0.1770736575126648,0.5015069842338562,0.17965777218341827,0.44952523708343506,0.1770416498184204,0.5170696973800659,0.1770353466272354,0.5343619585037231,0.14155277609825134,0.49766552448272705,0.14587661623954773,0.46321552991867065,0.14720606803894043,0.5104910135269165,0.14779673516750336,0.5258299708366394
M,0.1660950928926468,0.6812278032302856,0.22440724074840546,0.6546506285667419,0.2695855498313904,0.5927902460098267,0.2747691869735718,0.5386624932289124,0.25907865166664124,0.5049399137496948,0.253296822309494,0.5306311845779419,0.2769913077354431,0.4900017976760864,0.2673586905002594,0.547511875629425,0.2555983066558838,0.5665718913078308,0.22057035565376282,0.516566276550293,0.24950118362903595,0.47796937823295593,0.24006469547748566,0.5454803705215454,0.22339694201946259,0.5557400584220886,0.18723022937774658,0.5115499496459961,0.21627332270145416,0.4678178131580353,0.21383757889270782,0.5354294180870056,0.197795107960701,0.5494821071624756,0.1489819586277008,0.5122392177581787,0.18276572227478027,0.47855451703071594,0.18668197095394135,0.5266063213348389,0.17349205911159515,0.5432529449462891
M,0.16805577278137207,0.6843661069869995,0.2253330945968628,0.6679158210754395,0.28071820735931396,0.610106348991394,0.2919082045555115,0.5429198741912842,0.26439258456230164,0.5164214968681335,0.2593013346195221,0.5283849239349365,0.26920339465141296,0.4776347279548645,0.2567041516304016,0.5405316948890686,0.25100094079971313,0.5621983408927917,0.2219846397638321,0.5173331499099731,0.23117080330848694,0.47170454263687134,0.22421401739120483,0.5421465039253235,0.21888644993305206,0.553012490272522,0.18646925687789917,0.5144931674003601,0.19484862685203552,0.4650101363658905,0.19403865933418274,0.531659722328186,0.1903342455625534,0.5470668077468872,0.1493210792541504,0.5153725147247314,0.16022847592830658,0.4778427183628082,0.16443797945976257,0.5219000577926636,0.16196325421333313,0.5369293689727783
M,0.1734900176525116,0.6762501001358032,0.22517293691635132,0.6648882627487183,0.2756900489330292,0.6056581735610962,0.2870196998119354,0.5374996066093445,0.26807719469070435,0.49969610571861267,0.25719118118286133,0.5308781862258911,0.2537654936313629,0.47580423951148987,0.24138212203979492,0.5325531959533691,0.24276936054229736,0.5589185357093811,0.219514399766922,0.5222824215888977,0.2172546535730362,0.4703875482082367,0.21085307002067566,0.5366382002830505,0.2157290130853653,0.5507626533508301,0.18679934740066528,0.5189761519432068,0.18385127186775208,0.46711739897727966,0.1808592677116394,0.5306400060653687,0.1862906962633133,0.5480375289916992,0.15518884360790253,0.5184571743011475,0.15359681844711304,0.48496535420417786,0.15393191576004028,0.5290801525115967,0.1584092229604721,0.5445111393928528
M,0.17318624258041382,0.6865534782409668,0.22328288853168488,0.6626133322715759,0.26835450530052185,0.6035853624343872,0.27657437324523926,0.5377521514892578,0.2614228427410126,0.49993836879730225,0.25465378165245056,0.5394766926765442,0.25256896018981934,0.47677963972091675,0.23536525666713715,0.5331855416297913,0.23501235246658325,0.5590628385543823,0.2220831662416458,0.5314851403236389,0.21835841238498688,0.4760587215423584,0.2082705944776535,0.5418354868888855,0.21471643447875977,0.5559632182121277,0.1924566924571991,0.5269767642021179,0.1883164942264557,0.47255468368530273,0.1815730631351471,0.5366606712341309,0.18788203597068787,0.5559922456741333,0.1627177894115448,0.5256983637809753,0.15981130301952362,0.4868912100791931,0.15832968056201935,0.5321570038795471,0.16260270774364471,0.5526853799819946
N,0.7379981279373169,0.7166855335235596,0.6915857195854187,0.6931308507919312,0.6654003858566284,0.6206492185592651,0.6764422655105591,0.5509578585624695,0.6900126934051514,0.4948352873325348,0.6473371982574463,0.5878874659538269,0.6215027570724487,0.5367653965950012,0.6441576480865479,0.5760017037391663,0.6637730002403259,0.6163961887359619,0.6805992126464844,0.5693227648735046,0.6537895202636719,0.49593812227249146,0.6643513441085815,0.5439803600311279,0.675248384475708,0.5933478474617004,0.7169032692909241,0.565342903137207,0.7049228549003601,0.536486804485321,0.7096387147903442,0.6085070371627808,0.712675154209137,0.6570439338684082,0.7524343132972717,0.5706258416175842,0.735793948173523,0.5525267720222473,0.7357269525527954,0.5990609526634216,0.7383424043655396,0.6295573711395264
N,0.7682231068611145,0.6702358722686768,0.7208628058433533,0.6478248238563538,0.6952305436134338,0.5841345191001892,0.7042496800422668,0.514242947101593,0.7188354134559631,0.45658355951309204,0.6709338426589966,0.5512971878051758,0.668748140335083,0.5025434494018555,0.6941704750061035,0.5364612340927124,0.7117324471473694,0.5709113478660583,0.7053048014640808,0.5315964221954346,0.6865944862365723,0.46331852674484253,0.7051584720611572,0.5056418180465698,0.7218223810195923,0.5490860939025879,0.7408143281936646,0.5243347883224487,0.7364508509635925,0.4885353446006775,0.7500742077827454,0.5548320412635803,0.7561777830123901,0.6052216291427612,0.7724533677101135,0.5275897979736328,0.7659575939178467,0.5120777487754822,0.7718873620033264,0.5553756952285767,0.7754481434822083,0.5865304470062256
N,0.7517954707145691,0.695935845375061,0.7044769525527954,0.6708281636238098,0.6793627738952637,0.5976569652557373,0.6892039775848389,0.5298231840133667,0.7007896900177002,0.47332537174224854,0.6659160852432251,0.5603182911872864,0.6358412504196167,0.5130441188812256,0.6541541218757629,0.5537182092666626,0.6723712682723999,0.5932387113571167,0.6980059146881104,0.5452553629875183,0.6676638722419739,0.4739249646663666,0.6748422980308533,0.5205283761024475,0.6852672100067139,0.5706486701965332,0.7333106994628906,0.5419849753379822,0.7152753472328186,0.51845782995224,0.7173485159873962,0.5894761681556702,0.7204245924949646,0.6374220848083496,0.7679793238639832,0.5466728806495667,0.7432616353034973,0.5327417254447937,0.7396144270896912,0.5837648510932922,0.7409859895706177,0.6187498569488525
N,0.1435498595237732,0.7290329933166504,0.1947726309299469,0.7154250144958496,0.23327937722206116,0.6462101936340332,0.22330917418003082,0.5664505958557129,0.21967855095863342,0.5065708160400391,0.2521827816963196,0.60670006275177,0.27994781732559204,0.5684403777122498,0.25054991245269775,0.6095364093780518,0.22753244638442993,0.6482366919517517,0.21722914278507233,0.5847266912460327,0.25332412123680115,0.5205906629562378,0.2299662083387375,0.5722917914390564,0.21455112099647522,0.6220895648002625,0.17981669306755066,0.5717229843139648,0.1980111449956894,0.5435288548469543,0.18207146227359772,0.6196861267089844,0.17473769187927246,0.6678584218025208,0.14137178659439087,0.5671231150627136,0.16099926829338074,0.5532000660896301,0.15571089088916779,0.6088459491729736,0.1533033698797226,0.6409893035888672
N,0.14103250205516815,0.7239103317260742,0.19568629562854767,0.7004977464675903,0.22821365296840668,0.6260879635810852,0.21296429634094238,0.5523802638053894,0.19805799424648285,0.4939402937889099,0.23367422819137573,0.5755268335342407,0.27031880617141724,0.5443007946014404,0.2587730288505554,0.5927082300186157,0.23983924090862274,0.6363166570663452,0.1993255466222763,0.5611249208450317,0.24139152467250824,0.5043589472770691,0.23517799377441406,0.5646651387214661,0.2216930389404297,0.6197503209114075,0.1614793837070465,0.5549801588058472,0.19447281956672668,0.5289179086685181,0.1938270628452301,0.6042269468307495,0.18557730317115784,0.6545702815055847,0.12088729441165924,0.5577297806739807,0.15748335421085358,0.5406902432441711,0.16433027386665344,0.5959939956665039,0.15904384851455688,0.6324904561042786
N,0.13144634664058685,0.7046811580657959,0.17827415466308594,0.6866035461425781,0.21383635699748993,0.6189664602279663,0.2077835500240326,0.5461253523826599,0.20535066723823547,0.49031344056129456,0.24996064603328705,0.5897136330604553,0.2646733522415161,0.5561735033988953,0.22778311371803284,0.5905521512031555,0.20357215404510498,0.6271277666091919,0.2165171355009079,0.5639199018478394,0.24531137943267822,0.5000306963920593,0.21232923865318298,0.5434259176254272,0.19309885799884796,0.5905067920684814,0.1800733059644699,0.5481401085853577,0.18524448573589325,0.5211120247840881,0.16447606682777405,0.5880939960479736,0.15808497369289398,0.6339722871780396,0.14394381642341614,0.5418315529823303,0.1500873863697052,0.5342989563941956,0.14025181531906128,0.5863565802574158,0.13934198021888733,0.618163526058197
N,0.1537347137928009,0.7133243680000305,0.19840310513973236,0.6771878600120544,0.21911349892616272,0.601382315158844,0.18965284526348114,0.5364125967025757,0.1712413877248764,0.4860498905181885,0.21971340477466583,0.5557356476783752,0.23390425741672516,0.5037825107574463,0.22056493163108826,0.5498138666152954,0.20933692157268524,0.5977585315704346,0.18152183294296265,0.5530885457992554,0.19302766025066376,0.47936826944351196,0.18817152082920074,0.5347314476966858,0.18766821920871735,0.5877934098243713,0.14465941488742828,0.5593439340591431,0.14886769652366638,0.5204706192016602,0.1568499356508255,0.592594563961029,0.1641916185617447,0.6402941346168518,0.10893267393112183,0.5731279253959656,0.11670039594173431,0.5389098525047302,0.12706221640110016,0.5839899778366089,0.13359792530536652,0.6137872934341431
O,0.8352996110916138,0.7991895079612732,0.7675166726112366,0.7316741943359375,0.7310811877250671,0.6716906428337097,0.6973558664321899,0.6325647830963135,0.6968926787376404,0.5939063429832458,0.852596640586853,0.5699089765548706,0.7878458499908447,0.513370156288147,0.743236780166626,0.5370970964431763,0.7178323864936829,0.5756790637969971,0.8661949634552002,0.5692962408065796,0.7831848859786987,0.5009328126907349,0.7339703440666199,0.5340932607650757,0.7111215591430664,0.5785837173461914,0.866658091545105,0.576795220375061,0.788982629776001,0.5028082132339478,0.736187219619751,0.5346736907958984,0.7111700773239136,0.5804697871208191,0.8489184379577637,0.5905206203460693,0.7858441472053528,0.5241177678108215,0.7475899457931519,0.5373947620391846,0.7269760966300964,0.5697154402732849
